,0,1,2,3,4,5,6,status,Run,n_Mechanics,n_Vans,Response,Replace
0,2019-11-29 01:06:00.000000,2019-11-29 00:00:45.000000,2019-11-29 00:13:36.152207,2019-11-29 00:13:48.020964,,,,Onsite,1,40,45,-1 days +22:54:45.000000000,
1,2019-11-29 01:17:00.000000,2019-11-29 01:17:50.000000,2019-11-29 01:33:59.187769,2019-11-29 01:34:49.187769,2019-11-29 02:01:36.844618,2019-11-29 02:02:26.844618,2019-11-29 02:19:07.857217,Replace,1,40,45,0 days 00:00:50.000000000,1019187769000
2,2019-11-29 02:28:00.000000,2019-11-29 02:28:45.000000,2019-11-29 02:44:38.553878,2019-11-29 02:45:02.311484,,,,Onsite,1,40,45,0 days 00:00:45.000000000,
3,2019-11-29 03:32:00.000000,2019-11-29 03:32:35.000000,2019-11-29 03:51:13.391298,2019-11-29 03:51:48.391298,2019-11-29 04:20:23.531544,2019-11-29 04:20:58.531544,2019-11-29 04:35:46.108361,Replace,1,40,45,0 days 00:00:35.000000000,1153391298000
4,2019-11-29 04:27:00.000000,2019-11-29 04:27:35.000000,2019-11-29 04:40:41.448996,2019-11-29 04:41:16.448996,2019-11-29 05:22:23.351534,2019-11-29 05:22:58.351534,2019-11-29 05:39:59.903993,Replace,1,40,45,0 days 00:00:35.000000000,821448996000
5,2019-11-29 05:33:00.000000,2019-11-29 05:33:45.000000,2019-11-29 05:52:56.357089,2019-11-29 05:53:41.357089,2019-11-29 06:42:59.918232,2019-11-29 06:43:44.918232,2019-11-29 07:04:00.610294,Replace,1,40,45,0 days 00:00:45.000000000,1196357089000
6,2019-11-29 06:49:00.000000,2019-11-29 06:49:45.000000,2019-11-29 07:08:36.485827,2019-11-29 07:08:50.031254,,,,Onsite,1,40,45,0 days 00:00:45.000000000,
7,2019-11-29 07:40:00.000000,2019-11-29 07:40:45.000000,2019-11-29 07:52:51.960729,2019-11-29 07:53:07.855391,,,,Onsite,1,40,45,0 days 00:00:45.000000000,
8,2019-11-29 08:40:00.000000,2019-11-29 08:40:25.000000,2019-11-29 08:54:22.693413,2019-11-29 08:54:47.693413,2019-11-29 09:33:35.074387,2019-11-29 09:34:00.074387,2019-11-29 09:53:40.447542,Replace,1,40,45,0 days 00:00:25.000000000,862693413000
9,2019-11-29 10:03:00.000000,2019-11-29 10:03:35.000000,2019-11-29 10:18:00.638965,2019-11-29 10:18:35.638965,2019-11-29 10:50:03.633858,2019-11-29 10:50:38.633858,2019-11-29 11:07:17.582795,Replace,1,40,45,0 days 00:00:35.000000000,900638965000
10,2019-11-29 11:10:00.000000,2019-11-29 11:10:35.000000,2019-11-29 11:28:51.110780,2019-11-29 11:29:26.110780,2019-11-29 12:14:48.277940,2019-11-29 12:15:23.277940,2019-11-29 12:28:03.366315,Replace,1,40,45,0 days 00:00:35.000000000,1131110780000
11,2019-11-29 12:17:00.000000,2019-11-29 12:17:45.000000,2019-11-29 12:30:27.288270,2019-11-29 12:31:12.288270,2019-11-29 13:01:42.975879,2019-11-29 13:02:27.975879,2019-11-29 13:14:15.881112,Replace,1,40,45,0 days 00:00:45.000000000,807288270000
12,2019-11-29 13:12:00.000000,2019-11-29 13:12:55.000000,2019-11-29 13:28:12.701238,2019-11-29 13:29:07.701238,2019-11-29 14:07:33.138990,2019-11-29 14:08:28.138990,2019-11-29 14:28:05.375816,Replace,1,40,45,0 days 00:00:55.000000000,972701238000
13,2019-11-29 14:23:00.000000,2019-11-29 14:23:45.000000,2019-11-29 14:38:40.417821,2019-11-29 14:39:25.417821,2019-11-29 15:14:23.070785,2019-11-29 15:15:08.070785,2019-11-29 15:31:18.773942,Replace,1,40,45,0 days 00:00:45.000000000,940417821000
14,2019-11-29 15:39:00.000000,2019-11-29 15:39:50.000000,2019-11-29 15:58:57.753092,2019-11-29 15:59:47.753092,2019-11-29 16:43:40.097892,2019-11-29 16:44:30.097892,2019-11-29 16:58:31.022828,Replace,1,40,45,0 days 00:00:50.000000000,1197753092000
15,2019-11-29 16:45:00.000000,2019-11-29 16:45:50.000000,2019-11-29 17:05:59.797355,2019-11-29 17:06:09.259608,,,,Onsite,1,40,45,0 days 00:00:50.000000000,
16,2019-11-29 18:07:00.000000,2019-11-29 18:07:50.000000,2019-11-29 18:26:27.202376,2019-11-29 18:27:17.202376,2019-11-29 19:16:45.325255,2019-11-29 19:17:35.325255,2019-11-29 19:36:51.619326,Replace,1,40,45,0 days 00:00:50.000000000,1167202376000
17,2019-11-29 19:15:00.000000,2019-11-29 19:15:55.000000,2019-11-29 19:30:51.121724,2019-11-29 19:31:46.121724,2019-11-29 20:00:33.502818,2019-11-29 20:01:28.502818,2019-11-29 20:12:55.207884,Replace,1,40,45,0 days 00:00:55.000000000,951121724000
18,2019-11-29 20:09:00.000000,2019-11-29 20:09:50.000000,2019-11-29 20:27:41.881171,2019-11-29 20:27:57.651208,,,,Onsite,1,40,45,0 days 00:00:50.000000000,
19,2019-11-29 21:16:00.000000,2019-11-29 21:16:45.000000,2019-11-29 21:37:09.631509,2019-11-29 21:37:54.631509,2019-11-29 22:05:09.216511,2019-11-29 22:05:54.216511,2019-11-29 22:21:51.560204,Replace,1,40,45,0 days 00:00:45.000000000,1269631509000
20,2019-11-29 22:24:00.000000,2019-11-29 22:24:45.000000,2019-11-29 22:38:06.605343,2019-11-29 22:38:17.830352,,,,Onsite,1,40,45,0 days 00:00:45.000000000,
0,2019-11-29 01:16:00.000000,2019-11-29 00:00:50.000000,2019-11-29 00:17:43.019852,2019-11-29 00:17:47.630077,,,,Onsite,2,40,45,-1 days +22:44:50.000000000,
1,2019-11-29 02:10:00.000000,2019-11-29 02:10:45.000000,2019-11-29 02:22:49.974888,2019-11-29 02:22:58.254572,,,,Onsite,2,40,45,0 days 00:00:45.000000000,
2,2019-11-29 01:07:00.000000,2019-11-29 01:07:35.000000,2019-11-29 01:24:59.653767,2019-11-29 01:25:34.653767,2019-11-29 01:56:32.250270,2019-11-29 01:57:07.250270,2019-11-29 02:10:05.546963,Replace,2,40,45,0 days 00:00:35.000000000,1079653767000
3,2019-11-29 03:14:00.000000,2019-11-29 03:14:35.000000,2019-11-29 03:31:22.302477,2019-11-29 03:31:24.448125,,,,Onsite,2,40,45,0 days 00:00:35.000000000,
4,2019-11-29 04:17:00.000000,2019-11-29 04:17:55.000000,2019-11-29 04:34:40.673773,2019-11-29 04:35:35.673773,2019-11-29 05:29:56.782311,2019-11-29 05:30:51.782311,2019-11-29 05:41:32.854407,Replace,2,40,45,0 days 00:00:55.000000000,1060673773000
5,2019-11-29 05:27:00.000000,2019-11-29 05:27:55.000000,2019-11-29 05:44:55.174978,2019-11-29 05:45:50.174978,2019-11-29 06:31:37.406180,2019-11-29 06:32:32.406180,2019-11-29 06:50:30.516658,Replace,2,40,45,0 days 00:00:55.000000000,1075174978000
6,2019-11-29 06:39:00.000000,2019-11-29 06:39:55.000000,2019-11-29 06:51:05.757952,2019-11-29 06:52:00.757952,2019-11-29 07:25:23.506768,2019-11-29 07:26:18.506768,2019-11-29 07:40:55.426475,Replace,2,40,45,0 days 00:00:55.000000000,725757952000
7,2019-11-29 07:45:00.000000,2019-11-29 07:45:45.000000,2019-11-29 08:02:02.338633,2019-11-29 08:02:08.088167,,,,Onsite,2,40,45,0 days 00:00:45.000000000,
8,2019-11-29 08:40:00.000000,2019-11-29 08:40:45.000000,2019-11-29 08:58:30.459041,2019-11-29 08:59:15.459041,2019-11-29 09:41:06.834556,2019-11-29 09:41:51.834556,2019-11-29 09:59:10.117451,Replace,2,40,45,0 days 00:00:45.000000000,1110459041000
9,2019-11-29 09:46:00.000000,2019-11-29 09:46:30.000000,2019-11-29 10:02:39.490633,2019-11-29 10:02:47.125321,,,,Onsite,2,40,45,0 days 00:00:30.000000000,
10,2019-11-29 10:35:00.000000,2019-11-29 10:35:55.000000,2019-11-29 10:53:17.604831,2019-11-29 10:53:35.339149,,,,Onsite,2,40,45,0 days 00:00:55.000000000,
11,2019-11-29 11:47:00.000000,2019-11-29 11:47:35.000000,2019-11-29 12:03:54.332195,2019-11-29 12:04:29.332195,2019-11-29 12:35:30.203484,2019-11-29 12:36:05.203484,2019-11-29 12:58:16.667043,Replace,2,40,45,0 days 00:00:35.000000000,1014332195000
12,2019-11-29 12:55:00.000000,2019-11-29 12:55:45.000000,2019-11-29 13:12:19.254921,2019-11-29 13:13:04.254921,2019-11-29 13:40:59.066201,2019-11-29 13:41:44.066201,2019-11-29 13:58:09.603005,Replace,2,40,45,0 days 00:00:45.000000000,1039254921000
13,2019-11-29 14:06:00.000000,2019-11-29 14:06:35.000000,2019-11-29 14:17:51.872992,2019-11-29 14:18:26.872992,2019-11-29 14:51:37.726923,2019-11-29 14:52:12.726923,2019-11-29 15:08:45.297026,Replace,2,40,45,0 days 00:00:35.000000000,711872992000
14,2019-11-29 15:09:00.000000,2019-11-29 15:09:35.000000,2019-11-29 15:22:01.775018,2019-11-29 15:22:36.775018,2019-11-29 15:50:31.164433,2019-11-29 15:51:06.164433,2019-11-29 16:07:11.153888,Replace,2,40,45,0 days 00:00:35.000000000,781775018000
15,2019-11-29 16:32:00.000000,2019-11-29 16:32:35.000000,2019-11-29 16:49:15.254026,2019-11-29 16:49:50.254026,2019-11-29 17:17:20.377658,2019-11-29 17:17:55.377658,2019-11-29 17:34:06.686681,Replace,2,40,45,0 days 00:00:35.000000000,1035254026000
16,2019-11-29 17:37:00.000000,2019-11-29 17:37:55.000000,2019-11-29 17:57:15.049013,2019-11-29 17:58:10.049013,2019-11-29 18:34:05.033255,2019-11-29 18:35:00.033255,2019-11-29 18:56:48.359873,Replace,2,40,45,0 days 00:00:55.000000000,1215049013000
17,2019-11-29 18:43:00.000000,2019-11-29 18:43:35.000000,2019-11-29 18:58:49.634505,2019-11-29 18:58:59.098268,,,,Onsite,2,40,45,0 days 00:00:35.000000000,
18,2019-11-29 20:04:00.000000,2019-11-29 20:04:35.000000,2019-11-29 20:20:27.767072,2019-11-29 20:20:41.908915,,,,Onsite,2,40,45,0 days 00:00:35.000000000,
19,2019-11-29 21:12:00.000000,2019-11-29 21:12:45.000000,2019-11-29 21:27:15.809792,2019-11-29 21:27:35.515882,,,,Onsite,2,40,45,0 days 00:00:45.000000000,
20,2019-11-29 22:16:00.000000,2019-11-29 22:16:45.000000,2019-11-29 22:30:07.978082,2019-11-29 22:30:35.050652,,,,Onsite,2,40,45,0 days 00:00:45.000000000,
0,2019-11-29 01:04:00.000000,2019-11-29 00:00:45.000000,2019-11-29 00:22:13.287112,2019-11-29 00:22:58.287112,2019-11-29 01:03:09.557823,2019-11-29 01:03:54.557823,2019-11-29 01:18:03.713387,Replace,3,40,45,-1 days +22:56:45.000000000,1333287112000
1,2019-11-29 01:02:00.000000,2019-11-29 01:02:45.000000,2019-11-29 01:23:17.039688,2019-11-29 01:24:02.039688,2019-11-29 02:10:34.574972,2019-11-29 02:11:19.574972,2019-11-29 02:26:13.233105,Replace,3,40,45,0 days 00:00:45.000000000,1277039688000
2,2019-11-29 02:38:00.000000,2019-11-29 02:38:35.000000,2019-11-29 02:56:50.558066,2019-11-29 02:56:54.771259,,,,Onsite,3,40,45,0 days 00:00:35.000000000,
3,2019-11-29 03:43:00.000000,2019-11-29 03:43:30.000000,2019-11-29 04:03:04.508861,2019-11-29 04:03:34.508861,2019-11-29 04:43:32.210981,2019-11-29 04:44:02.210981,2019-11-29 04:58:59.526542,Replace,3,40,45,0 days 00:00:30.000000000,1204508861000
4,2019-11-29 04:52:00.000000,2019-11-29 04:52:45.000000,2019-11-29 05:10:42.512830,2019-11-29 05:10:51.737308,,,,Onsite,3,40,45,0 days 00:00:45.000000000,
5,2019-11-29 05:47:00.000000,2019-11-29 05:47:30.000000,2019-11-29 06:07:37.087414,2019-11-29 06:08:07.087414,2019-11-29 06:43:17.697049,2019-11-29 06:43:47.697049,2019-11-29 06:57:34.617047,Replace,3,40,45,0 days 00:00:30.000000000,1237087414000
6,2019-11-29 07:59:00.000000,2019-11-29 07:59:35.000000,2019-11-29 08:16:12.096324,2019-11-29 08:16:36.570452,,,,Onsite,3,40,45,0 days 00:00:35.000000000,
7,2019-11-29 06:45:00.000000,2019-11-29 06:45:25.000000,2019-11-29 07:09:14.858236,2019-11-29 07:09:39.858236,2019-11-29 07:45:38.331266,2019-11-29 07:46:03.331266,2019-11-29 07:59:01.763043,Replace,3,40,45,0 days 00:00:25.000000000,1454858236000
8,2019-11-29 09:19:00.000000,2019-11-29 09:19:45.000000,2019-11-29 09:35:46.645269,2019-11-29 09:36:31.645269,2019-11-29 10:15:13.509092,2019-11-29 10:15:58.509092,2019-11-29 10:29:12.790977,Replace,3,40,45,0 days 00:00:45.000000000,1006645269000
9,2019-11-29 10:41:00.000000,2019-11-29 10:41:55.000000,2019-11-29 10:55:49.679304,2019-11-29 10:56:05.032178,,,,Onsite,3,40,45,0 days 00:00:55.000000000,
10,2019-11-29 11:54:00.000000,2019-11-29 11:54:45.000000,2019-11-29 12:08:54.379752,2019-11-29 12:09:32.441481,,,,Onsite,3,40,45,0 days 00:00:45.000000000,
11,2019-11-29 12:55:00.000000,2019-11-29 12:55:25.000000,2019-11-29 13:08:12.279435,2019-11-29 13:08:37.279435,2019-11-29 13:29:08.803416,2019-11-29 13:29:33.803416,2019-11-29 13:44:07.142495,Replace,3,40,45,0 days 00:00:25.000000000,792279435000
12,2019-11-29 14:14:00.000000,2019-11-29 14:14:35.000000,2019-11-29 14:32:51.738786,2019-11-29 14:32:58.371123,,,,Onsite,3,40,45,0 days 00:00:35.000000000,
13,2019-11-29 15:31:00.000000,2019-11-29 15:31:50.000000,2019-11-29 15:48:45.689426,2019-11-29 15:48:52.811482,,,,Onsite,3,40,45,0 days 00:00:50.000000000,
14,2019-11-29 16:45:00.000000,2019-11-29 16:45:50.000000,2019-11-29 16:59:24.020905,2019-11-29 17:00:14.020905,2019-11-29 17:27:05.943222,2019-11-29 17:27:55.943222,2019-11-29 17:46:35.494018,Replace,3,40,45,0 days 00:00:50.000000000,864020905000
15,2019-11-29 18:02:00.000000,2019-11-29 18:02:50.000000,2019-11-29 18:22:05.398370,2019-11-29 18:22:55.398370,2019-11-29 18:52:03.470899,2019-11-29 18:52:53.470899,2019-11-29 19:10:52.372680,Replace,3,40,45,0 days 00:00:50.000000000,1205398370000
16,2019-11-29 19:07:00.000000,2019-11-29 19:07:45.000000,2019-11-29 19:22:48.138913,2019-11-29 19:23:33.138913,2019-11-29 20:19:12.990550,2019-11-29 20:19:57.990550,2019-11-29 20:34:45.062055,Replace,3,40,45,0 days 00:00:45.000000000,948138913000
17,2019-11-29 20:04:00.000000,2019-11-29 20:04:45.000000,2019-11-29 20:21:42.041489,2019-11-29 20:22:27.041489,2019-11-29 21:13:40.841127,2019-11-29 21:14:25.841127,2019-11-29 21:29:50.022728,Replace,3,40,45,0 days 00:00:45.000000000,1062041489000
18,2019-11-29 21:11:00.000000,2019-11-29 21:11:35.000000,2019-11-29 21:24:51.452903,2019-11-29 21:25:26.452903,2019-11-29 21:56:17.399901,2019-11-29 21:56:52.399901,2019-11-29 22:12:07.275518,Replace,3,40,45,0 days 00:00:35.000000000,831452903000
19,2019-11-29 22:19:00.000000,2019-11-29 22:19:45.000000,2019-11-29 22:36:48.175714,2019-11-29 22:37:26.415728,,,,Onsite,3,40,45,0 days 00:00:45.000000000,
0,2019-11-29 01:09:00.000000,2019-11-29 00:00:30.000000,2019-11-29 00:14:01.498448,2019-11-29 00:14:13.907525,,,,Onsite,4,40,45,-1 days +22:51:30.000000000,
1,2019-11-29 01:17:00.000000,2019-11-29 01:17:50.000000,2019-11-29 01:30:49.406717,2019-11-29 01:31:15.881515,,,,Onsite,4,40,45,0 days 00:00:50.000000000,
2,2019-11-29 02:11:00.000000,2019-11-29 02:11:35.000000,2019-11-29 02:23:00.159933,2019-11-29 02:23:05.471171,,,,Onsite,4,40,45,0 days 00:00:35.000000000,
3,2019-11-29 03:20:00.000000,2019-11-29 03:20:45.000000,2019-11-29 03:38:06.503211,2019-11-29 03:38:51.503211,2019-11-29 04:02:36.626703,2019-11-29 04:03:21.626703,2019-11-29 04:18:44.592444,Replace,4,40,45,0 days 00:00:45.000000000,1086503211000
4,2019-11-29 04:36:00.000000,2019-11-29 04:36:30.000000,2019-11-29 04:58:03.202675,2019-11-29 04:58:06.787412,,,,Onsite,4,40,45,0 days 00:00:30.000000000,
5,2019-11-29 05:30:00.000000,2019-11-29 05:30:50.000000,2019-11-29 05:49:17.284845,2019-11-29 05:49:26.951229,,,,Onsite,4,40,45,0 days 00:00:50.000000000,
6,2019-11-29 06:33:00.000000,2019-11-29 06:33:55.000000,2019-11-29 06:48:10.722168,2019-11-29 06:48:29.078919,,,,Onsite,4,40,45,0 days 00:00:55.000000000,
7,2019-11-29 07:35:00.000000,2019-11-29 07:35:25.000000,2019-11-29 07:52:20.640214,2019-11-29 07:52:32.485517,,,,Onsite,4,40,45,0 days 00:00:25.000000000,
8,2019-11-29 08:46:00.000000,2019-11-29 08:46:50.000000,2019-11-29 09:06:47.110436,2019-11-29 09:06:56.723660,,,,Onsite,4,40,45,0 days 00:00:50.000000000,
9,2019-11-29 10:50:00.000000,2019-11-29 10:50:35.000000,2019-11-29 11:05:29.362344,2019-11-29 11:05:31.356700,,,,Onsite,4,40,45,0 days 00:00:35.000000000,
10,2019-11-29 09:53:00.000000,2019-11-29 09:53:50.000000,2019-11-29 10:09:12.596093,2019-11-29 10:10:02.596093,2019-11-29 10:50:33.789563,2019-11-29 10:51:23.789563,2019-11-29 11:03:21.849983,Replace,4,40,45,0 days 00:00:50.000000000,972596093000
11,2019-11-29 11:56:00.000000,2019-11-29 11:56:45.000000,2019-11-29 12:13:12.997330,2019-11-29 12:13:57.997330,2019-11-29 12:57:17.499010,2019-11-29 12:58:02.499010,2019-11-29 13:10:51.534863,Replace,4,40,45,0 days 00:00:45.000000000,1032997330000
12,2019-11-29 14:21:00.000000,2019-11-29 14:21:25.000000,2019-11-29 14:38:09.981491,2019-11-29 14:38:34.981491,2019-11-29 15:02:34.764667,2019-11-29 15:02:59.764667,2019-11-29 15:21:28.704108,Replace,4,40,45,0 days 00:00:25.000000000,1029981491000
13,2019-11-29 13:12:00.000000,2019-11-29 13:12:45.000000,2019-11-29 13:21:15.046260,2019-11-29 13:22:00.046260,2019-11-29 13:58:43.375542,2019-11-29 13:59:28.375542,2019-11-29 14:21:16.703966,Replace,4,40,45,0 days 00:00:45.000000000,555046260000
14,2019-11-29 15:25:00.000000,2019-11-29 15:25:25.000000,2019-11-29 15:43:55.311478,2019-11-29 15:44:20.311478,2019-11-29 16:19:24.419219,2019-11-29 16:19:49.419219,2019-11-29 16:38:07.801104,Replace,4,40,45,0 days 00:00:25.000000000,1135311478000
15,2019-11-29 16:23:00.000000,2019-11-29 16:23:35.000000,2019-11-29 16:44:44.873215,2019-11-29 16:45:09.655450,,,,Onsite,4,40,45,0 days 00:00:35.000000000,
16,2019-11-29 17:34:00.000000,2019-11-29 17:34:50.000000,2019-11-29 17:51:28.357877,2019-11-29 17:52:18.357877,2019-11-29 18:19:16.417242,2019-11-29 18:20:06.417242,2019-11-29 18:32:26.070832,Replace,4,40,45,0 days 00:00:50.000000000,1048357877000
17,2019-11-29 18:53:00.000000,2019-11-29 18:53:30.000000,2019-11-29 19:11:11.175665,2019-11-29 19:11:27.871871,,,,Onsite,4,40,45,0 days 00:00:30.000000000,
18,2019-11-29 20:14:00.000000,2019-11-29 20:14:55.000000,2019-11-29 20:29:39.523367,2019-11-29 20:29:48.720798,,,,Onsite,4,40,45,0 days 00:00:55.000000000,
19,2019-11-29 21:17:00.000000,2019-11-29 21:17:25.000000,2019-11-29 21:28:59.525657,2019-11-29 21:29:18.100902,,,,Onsite,4,40,45,0 days 00:00:25.000000000,
0,2019-11-29 01:05:00.000000,2019-11-29 00:00:45.000000,2019-11-29 00:16:49.184110,2019-11-29 00:17:08.718888,,,,Onsite,5,40,45,-1 days +22:55:45.000000000,
1,2019-11-29 01:02:00.000000,2019-11-29 01:02:50.000000,2019-11-29 01:16:47.337222,2019-11-29 01:17:37.337222,2019-11-29 01:51:06.910887,2019-11-29 01:51:56.910887,2019-11-29 02:10:19.623224,Replace,5,40,45,0 days 00:00:50.000000000,887337222000
2,2019-11-29 02:07:00.000000,2019-11-29 02:07:35.000000,2019-11-29 02:20:16.534514,2019-11-29 02:20:29.793117,,,,Onsite,5,40,45,0 days 00:00:35.000000000,
3,2019-11-29 03:16:00.000000,2019-11-29 03:16:25.000000,2019-11-29 03:30:59.995213,2019-11-29 03:31:13.502564,,,,Onsite,5,40,45,0 days 00:00:25.000000000,
4,2019-11-29 04:22:00.000000,2019-11-29 04:22:45.000000,2019-11-29 04:41:49.756522,2019-11-29 04:42:05.331632,,,,Onsite,5,40,45,0 days 00:00:45.000000000,
5,2019-11-29 05:26:00.000000,2019-11-29 05:26:35.000000,2019-11-29 05:41:40.253297,2019-11-29 05:42:15.253297,2019-11-29 06:28:06.271085,2019-11-29 06:28:41.271085,2019-11-29 06:44:57.360717,Replace,5,40,45,0 days 00:00:35.000000000,940253297000
6,2019-11-29 06:34:00.000000,2019-11-29 06:34:35.000000,2019-11-29 06:50:40.943303,2019-11-29 06:51:15.943303,2019-11-29 07:23:33.162356,2019-11-29 07:24:08.162356,2019-11-29 07:40:04.522122,Replace,5,40,45,0 days 00:00:35.000000000,1000943303000
7,2019-11-29 07:47:00.000000,2019-11-29 07:47:55.000000,2019-11-29 08:03:50.879212,2019-11-29 08:04:17.443840,,,,Onsite,5,40,45,0 days 00:00:55.000000000,
8,2019-11-29 08:59:00.000000,2019-11-29 08:59:50.000000,2019-11-29 09:17:25.665814,2019-11-29 09:18:15.665814,2019-11-29 09:48:14.616783,2019-11-29 09:49:04.616783,2019-11-29 10:06:37.999396,Replace,5,40,45,0 days 00:00:50.000000000,1105665814000
9,2019-11-29 10:05:00.000000,2019-11-29 10:05:30.000000,2019-11-29 10:19:43.047258,2019-11-29 10:20:13.047258,2019-11-29 10:53:30.009222,2019-11-29 10:54:00.009222,2019-11-29 11:12:05.853615,Replace,5,40,45,0 days 00:00:30.000000000,883047258000
10,2019-11-29 11:07:00.000000,2019-11-29 11:07:45.000000,2019-11-29 11:26:58.085873,2019-11-29 11:27:16.926729,,,,Onsite,5,40,45,0 days 00:00:45.000000000,
11,2019-11-29 12:10:00.000000,2019-11-29 12:10:25.000000,2019-11-29 12:28:12.251726,2019-11-29 12:28:24.262198,,,,Onsite,5,40,45,0 days 00:00:25.000000000,
12,2019-11-29 13:11:00.000000,2019-11-29 13:11:35.000000,2019-11-29 13:29:20.033133,2019-11-29 13:29:32.963125,,,,Onsite,5,40,45,0 days 00:00:35.000000000,
13,2019-11-29 14:25:00.000000,2019-11-29 14:25:35.000000,2019-11-29 14:44:31.918323,2019-11-29 14:44:36.788953,,,,Onsite,5,40,45,0 days 00:00:35.000000000,
14,2019-11-29 15:42:00.000000,2019-11-29 15:42:25.000000,2019-11-29 15:57:59.216278,2019-11-29 15:58:24.216278,2019-11-29 16:29:41.407041,2019-11-29 16:30:06.407041,2019-11-29 16:45:10.814968,Replace,5,40,45,0 days 00:00:25.000000000,959216278000
15,2019-11-29 16:53:00.000000,2019-11-29 16:53:45.000000,2019-11-29 17:08:42.087207,2019-11-29 17:09:27.087207,2019-11-29 17:53:49.888956,2019-11-29 17:54:34.888956,2019-11-29 18:07:19.064669,Replace,5,40,45,0 days 00:00:45.000000000,942087207000
16,2019-11-29 18:10:00.000000,2019-11-29 18:10:50.000000,2019-11-29 18:21:50.575346,2019-11-29 18:22:40.575346,2019-11-29 18:47:17.741477,2019-11-29 18:48:07.741477,2019-11-29 19:03:04.210860,Replace,5,40,45,0 days 00:00:50.000000000,710575346000
17,2019-11-29 19:05:00.000000,2019-11-29 19:05:45.000000,2019-11-29 19:20:12.259342,2019-11-29 19:20:41.236187,,,,Onsite,5,40,45,0 days 00:00:45.000000000,
18,2019-11-29 20:09:00.000000,2019-11-29 20:09:45.000000,2019-11-29 20:23:29.532938,2019-11-29 20:24:14.532938,2019-11-29 21:04:25.261528,2019-11-29 21:05:10.261528,2019-11-29 21:17:07.478889,Replace,5,40,45,0 days 00:00:45.000000000,869532938000
19,2019-11-29 21:19:00.000000,2019-11-29 21:19:55.000000,2019-11-29 21:38:17.826096,2019-11-29 21:38:28.251604,,,,Onsite,5,40,45,0 days 00:00:55.000000000,
20,2019-11-29 22:27:00.000000,2019-11-29 22:27:45.000000,2019-11-29 22:46:14.152565,2019-11-29 22:46:44.385787,,,,Onsite,5,40,45,0 days 00:00:45.000000000,
0,2019-11-29 00:55:00.000000,2019-11-29 00:00:55.000000,2019-11-29 00:14:02.125825,2019-11-29 00:14:12.469522,,,,Onsite,6,40,45,-1 days +23:05:55.000000000,
1,2019-11-29 01:20:00.000000,2019-11-29 01:20:45.000000,2019-11-29 01:37:24.210715,2019-11-29 01:37:46.188998,,,,Onsite,6,40,45,0 days 00:00:45.000000000,
2,2019-11-29 02:25:00.000000,2019-11-29 02:25:50.000000,2019-11-29 02:40:50.694483,2019-11-29 02:41:06.801330,,,,Onsite,6,40,45,0 days 00:00:50.000000000,
3,2019-11-29 03:40:00.000000,2019-11-29 03:40:25.000000,2019-11-29 03:59:24.206766,2019-11-29 03:59:49.206766,2019-11-29 04:25:32.499424,2019-11-29 04:25:57.499424,2019-11-29 04:45:51.997128,Replace,6,40,45,0 days 00:00:25.000000000,1164206766000
4,2019-11-29 04:49:00.000000,2019-11-29 04:49:50.000000,2019-11-29 05:03:04.351317,2019-11-29 05:03:10.586847,,,,Onsite,6,40,45,0 days 00:00:50.000000000,
5,2019-11-29 06:02:00.000000,2019-11-29 06:02:50.000000,2019-11-29 06:18:14.212014,2019-11-29 06:19:04.212014,2019-11-29 06:58:29.486707,2019-11-29 06:59:19.486707,2019-11-29 07:12:58.682711,Replace,6,40,45,0 days 00:00:50.000000000,974212014000
6,2019-11-29 06:49:00.000000,2019-11-29 06:49:35.000000,2019-11-29 07:07:32.486459,2019-11-29 07:08:07.486459,2019-11-29 07:46:39.793844,2019-11-29 07:47:14.793844,2019-11-29 08:03:16.111020,Replace,6,40,45,0 days 00:00:35.000000000,1112486459000
7,2019-11-29 08:04:00.000000,2019-11-29 08:04:35.000000,2019-11-29 08:22:38.160584,2019-11-29 08:22:45.303448,,,,Onsite,6,40,45,0 days 00:00:35.000000000,
8,2019-11-29 09:14:00.000000,2019-11-29 09:14:35.000000,2019-11-29 09:32:01.039620,2019-11-29 09:32:15.441775,,,,Onsite,6,40,45,0 days 00:00:35.000000000,
9,2019-11-29 10:23:00.000000,2019-11-29 10:23:35.000000,2019-11-29 10:41:17.644480,2019-11-29 10:41:38.200175,,,,Onsite,6,40,45,0 days 00:00:35.000000000,
10,2019-11-29 11:37:00.000000,2019-11-29 11:37:25.000000,2019-11-29 11:50:24.208307,2019-11-29 11:50:49.208307,2019-11-29 12:41:02.474092,2019-11-29 12:41:27.474092,2019-11-29 12:56:05.236939,Replace,6,40,45,0 days 00:00:25.000000000,804208307000
11,2019-11-29 12:44:00.000000,2019-11-29 12:44:45.000000,2019-11-29 12:57:14.027321,2019-11-29 12:57:59.027321,2019-11-29 13:43:32.652096,2019-11-29 13:44:17.652096,2019-11-29 14:01:07.861949,Replace,6,40,45,0 days 00:00:45.000000000,794027321000
12,2019-11-29 14:05:00.000000,2019-11-29 14:05:45.000000,2019-11-29 14:19:30.202837,2019-11-29 14:20:15.202837,2019-11-29 15:00:30.727221,2019-11-29 15:01:15.727221,2019-11-29 15:15:30.768014,Replace,6,40,45,0 days 00:00:45.000000000,870202837000
